,Tweet,Negative,Neutral,Positive
30,"A car diagnostic test means less time figuring out what's wrong, allowing us to fix the problem quicker. So when your check engine light comes on, give Universal Garage a call!

#Car #Garage #Diagnostic #Kingston #VW #BMW #MercedesBenz #Audi http",0.1427101,0.47960195,0.3776879
31,"A couple of Germans from yesteryear who are also family members. 

Soon to be in Formula 1 too apparently, although #Audi and #Porsche are keeping the motorsport world on tenterhooks on whether they are going to commit to entering #F1 in 2026.

https://t.co/Iph2BKyGGs",0.070666485,0.7559663,0.1733672
32,AI and beyond. Ready for autonomous driving? The &amp;Audi Initiative takes a closer look into the social acceptance and responsible use of this future technology &gt;&gt;  http #AutonomousDriving #SelfDriving #AudiInitiative #urbansphere http,0.0067388276,0.4745662,0.5186949
33,ALFA ROMEO 8C 2900 B 1936 - 1939 http via @user #Audi  #Bmw #Mercedes #automobile #Cars #Voiture #Automobile #akram #GMK #ferrari #maserati #porsche #alfaromeo #lamborghini,0.05280118,0.74072975,0.20646912
34,Acquaint yourself with #power and #performance this year. Our Certified Pre-Owned vehicles are sure to exude luxury. #Audi http http,0.0029461524,0.06896347,0.92809033
35,Ad : Superstar @user with @user #Etron #Audi !! #SarkaruVaariPaata http,0.007894838,0.63641465,0.3556905
36,"An electric run, relaxed as well as hugely fun, to Antonio’s in Tagaytay We bring the Audi eTron GT through hours of fun, traffic and storm.

Read more here: http #Audi #AudiETronGT #ParallelPassion #calibremagazineph http",0.001817522,0.06578658,0.9323959
37,"Another Successful Engine Rebuild being Dressed to be Fitted into Our Customers Land Rover Discovery 4
https://t.co/B1Zp89HmUt
#JLR #LandRover #RangeRover #Jaguar #Audi #LandRoverDiscovery4 #EngineReplacement #EngineReconditioning #EngineRebuild http",0.003167009,0.16085865,0.8359744
38,Any other Audi owners have a similar problem with emissions light coming on for days then going off? Does this effect the long term welfare of the engine? 8 months later and still waiting for the relevant system update from Audi. #audi #audiq5 @user @user,0.5988258,0.37106583,0.030108284
39,Atlanta East Auto Auction SUPER SUMMER SALE CONTINUES MONDAY JUNE 13!! instaauto #ferrari #fastcars #carlove #car #carstagram #caroftheday #audi #sportcar #supercars #911 #992 #americanmuscle #mustangang_ #ford #mustang #mustangs #mustanggt #fords #v8 #squadgoals #shelby #gt500,0.011014229,0.55438995,0.43459573
40,"Audi @user it’s my new look 
#FutureIsAnAttitude #Audi http",0.0029104333,0.17956309,0.81752646
41,"Audi A8 L comes in 3.0-litre
TFSI petrol engine with a 48V mild-hybrid system and Quattro all-wheel-drive technology.

#audi #luxury #audia8 http",0.009917743,0.52292955,0.46715266
42,Audi A8 L facelift to launch on July 12; bookings open #audi #bookings #facelift #July #Launch #open http,0.0046235425,0.7183022,0.2770742
43,Audi Car Lease in Borstal #Audi #Vehicle #Leasing  #Borstal http,0.036425006,0.68096983,0.28260508
44,Audi Presents: Janelle Monáe &amp; the Audi RS e-tron GT http via @user Flawless @user and the #Audi this car is a work of art..,0.0034808472,0.10934017,0.887179
45,"Audi RS3 Sportback 2021

#vw #autostadt #audi #audia3 #a3 #audis3 #audirs3 #rs3 #sportback #quattro #audiquattro #audilife #kombilimousine #audigramm #audidriver #audisport #sportscars #carlife #fastcars #carlifestyle #cargram #carspotter #caroftheday - http http",0.026652323,0.70771646,0.2656312
46,"Audi S6 • HCS21S • Brushed Grey center • Polished lip • Black hardware • Available 18""-23"" diameter • @user photos by @user • Email:sales@bcforged-na.com • #bcforged #bcforgedna #audi #s6 http",0.011318442,0.8465485,0.14213298
47,"Audi to launch the A8L in India on 12th July.
#Audi #AudiA8L #AudiIndia @user http",0.0051135826,0.513616,0.48127043
48,Coming soon. #Audi charging hub pilot site will open in downtown Zurich followed by more charging hubs in Salzburg and Berlin. Find out more &gt;&gt; http #eMobility #ChargingHub #EVCharging #FutureIsAnAttitude http,0.0037637544,0.4679301,0.5283062
49,"Construction has begun for a new charging site at Roma Nord, Scorano, IT! More information at http #ionity #ionitychargers #ccs #electric #ev #tesla #audi",0.0043711723,0.60870105,0.38692775
50,Crystal blue persuasion 💎 📸: @user #HankookTire #Ventus #audi http,0.0054448107,0.719835,0.2747202
51,"Driving and Chilling on the Outback's sunset with this nice V8 Audi RS5.
Shot in Forza Horizon 3, coming from my Instagram: http #Audi #audirs5 #ForzaHorizon3 #sunsetphotography #V8 #Quattro #ForzaPhotography #ThePhotoMode http",0.0014931789,0.08821944,0.91028744
52,"Flexing my 2000 dollar car, baller on a budget! 

#audi http",0.017793601,0.42821366,0.5539926
53,"Freedom redefined. The Audi skysphere concept is expanding horizons and creating new experiences. A vision for the future of premium mobility.

Discover more at http #AudiSkysphereConcept #FutureIsAnAttitude #concept #emobility http",0.0023351859,0.13046587,0.86719894
54,"From big striped umbrellas and foldable chairs to collapsible tents and sleeping bags, the #Audi #Q5 has room for whatever you’re into. #AcceleRide http",0.0033262118,0.1603428,0.836331
55,"GIFT for the Soul #Audi
I never expect other people to correct me, or tell me what I need to change. I am able to perceive the personality traits that go against my happiness. Weaknesses lose their strength when I acknowledge them; understand that they do not belong to me. http",0.40764388,0.48564053,0.10671571
56,"Get ahead of the line... 
Audi Q4 E-Tron SUV 35 55kWh 170ps Sport Auto
Solid Pebble Grey
FIRST COME, FIRST SERVED - OCTOBER ETA 

Contact info@spc-cars.co.uk to place your order.

#audi #q4 #etron #ev #electriccar #spccars http",0.026335651,0.62770927,0.34595507
57,"Getting ready for that short week. Have a blessed week all. 

📸 @user 

#audi #ttrs #mrc #maxtondesign #ob1fuels #vagcafe http",0.0011366161,0.035264906,0.9635983
58,"Great advertising for @user best mobile banner we've seen yet! Road to Le Mans race 2 is tomorrow, details here 👉 http #RoadToLeMans #LeMans24 #24hLeMans #GT3 #ROLEX #Ferrari #Audi #Porsche http",0.001275397,0.038611125,0.96011347
59,"Having your car detailed by a professional car detailer is one of the finest ways to maintain the vehicle's sheen &amp; overall appearance.
Visit: http #mercedes #audi #mini #jeep #jaguar #porsche #volvo #peugeot #carone #automotive #car #detailing #offer http",0.0046699154,0.10936736,0.88596267
60,"Here are the real reasons the famous companies we hear about every day got their name.

https://t.co/Rxv4YvdFJ6
#Starbucks #Audi #USA #Wendy's",0.03409094,0.5602598,0.40564924
61,"Here are the real reasons the famous companies we hear about every day got their name.

https://t.co/vyK1mWZXSP
#Starbucks #Audi #USA #Wendy's",0.037886113,0.5530113,0.40910256
62,"Here is the last core concept video in the sequence on Robert Audi's excellent article ""Virtue Ethics as a Resource in Business""! Now it's time to start producing new videos for my summer Intro to Philosophy class

https://t.co/ePXePF6vm6
#Video #Audi #Business #Ethics #Virtue",0.0034583965,0.17698082,0.81956065
63,Here's the latest sponsored #video with our pals Rob &amp; Chris at #Salvage #Rebuilds UK. 👨‍🔧💙 💛 The crash damaged #Audi A1 gets some much needed #attention... 🔧🔨💪 http,0.023919595,0.41230682,0.5637735
64,"Hire luxury Audi car with a chauffeur for London and outstation rides. We have a wide range of fleets including other first class vehicles like Mercedes-Benz S-Class, BMW 7 Series, Audi A8 or similar. Visit http #audirs #audi #audia #r #v #rs #audis http",0.006734109,0.3044567,0.68880916
65,How can people trust machines? Read more about the ethical aspects of #AutonomousDriving at http #SelfDriving #AudiInitiative,0.15771247,0.7386319,0.10365563
66,"I bought New Matte Black Rims!!🏎🏎🏎😍😍😍🤝🤝🤝 Link Below or In bio⬇️⬇️⬇️⬇️

https://t.co/y56TytZHb1

#camaro #camarolt1 #hellcat #scatpack #mustang #mustang500 #mustangshelby #srt #Lamborghini #zl1 #ss #v8 #racing #car #Corvette #Tesla #youtube #viral #IndyCar #audi http",0.005515287,0.27905953,0.71542513
67,"I would request any one who is interested to buy #Luxury car then pls don't buy #Audi. 

Pls do watch this video. They are fooling the customers.

@AudiOfficial @user",0.71704876,0.24637726,0.036573943
68,"Immersive, intuitive and fully electric. Features of the future in the Audi skysphere concept.

Discover more at http #Audi #AudiSkysphereConcept
#concept #eMobility http",0.0036981865,0.22956513,0.76673687
69,"In-Frame | MS7 by @user Audi R8 LMS GT3 and HRT’s Porsche 911 GT3 Cup at @user 2022.

@PorscheRaces @user @user @user #Motorsport #GT3 #Dubai #24H #BehindTheScenes #Audi #Nikon #Endurance #Porsche http",0.008546522,0.6995954,0.29185817
70,"Is your Audi service due? We can provide dealer quality Audi specialist services for a fraction of the price charged by main dealers! 🚗🛠️

Book in with us today!
➡️ http 01709 828220

#BoschServiceCentre #Audi #CarServicing http",0.0077895895,0.2721014,0.72010905
71,Life would be boring without toys....  #Chevelle #Audi #classiccar http,0.41409388,0.37498626,0.21091978
72,"Lovey work from the talented  @user Come and see more of her work in the UCH degree shows opening this Friday 😍

#photographydegree #career #audi #carsoftwitter http",0.0009675039,0.013245591,0.98578686
73,"New Audi A8 L to launch in India on July 12, gets Rear Relaxation Package with foot massager 

#Audi #AudiA8 #Cars #sedan #Automobile @user 

https://t.co/nZ2abF5dIv",0.0063663293,0.45566946,0.53796405
74,New appointment at #Audi #SouthAfrica: National Sales Operations Manager... #automotive http http,0.01236071,0.84118575,0.14645356
75,"Nightride in San Francisco with | Audi RS7
#SanFrancisco #Audi #RS7 http",0.006562417,0.62679684,0.36664072
76,"Our #FathersDay recognition sale starts NOW! Bring your Dad in and treat him to a new #Audi! Mention this post and get an instant $500 rebate on any in-stock or in-transit Audi, as a way of saying thanks Dad!

#CioccaOnSocial #PA #NewCar  #StateCollege #forsale #StateCollegePa http",0.003520542,0.14290462,0.8535748
77,"Progress illuminated. A new signature look, Lukas Rittwage has created an iconic new lighting design in the form of the Audi Eyes.

In celebration of the International Day of the Light, discover more: http #Audi #IDL2022 #LightDay2022 http",0.0014648479,0.118386194,0.88014895
78,"Reliable Used cars within your budget only on First Marshall Auto Auction. 
Car for sale:  +1 708-333-2266
Visit: http #secondhandcar #preownedcar #usedcar #chicagoskyline #chicago #chicagogram #chitown #Audi http",0.029592047,0.7051546,0.26525337
79,"Rented an Audi today for one day, went for a ride #audi #ride",0.006122539,0.40201497,0.5918625
80,Return of the #Audi RS 3 Sedan: Here's What's New for 2022 http via @user,0.0032904434,0.62063015,0.37607938
81,"So Audi sold me a car with an illegal defeat device which polluted and never delivered the claimed MPG - two critical things in my purchase decision. Now say regrettable but I suffered no loss, I think they don't care. Thoughts anyone? #dieselgate #audi #vw 
@AudiUKCare @user http",0.7858873,0.18900806,0.02510473
82,"Spot the Differences 😎 Share your answers below and tag your Audi friends 😉
.
#spotthedifference #auditt #audittrs #audittcup #audirs #audi #audifans #audilovers❤️ #horsepowerfreaks #germancars🇩🇪 #twinturbos #turbolife #carfanatic #carslover #audiobs… http http",0.0160392,0.33732286,0.6466379
83,"Step from one piece of elegant design to the next. #etronGT

#audi #audia5 #a5 #forsale #newcar #allentown #cioccaonsocial #allentownpa #Audia545 #a545 #quattro #audis #audiquattro #a #audilove #audiclub #audifans #audilovers #audiq #audigramm #audiofficial #newcar #forsale http",0.019345308,0.4640904,0.51656413
84,"TAKE MY #MONEY

I buy ALL makes of cars, bakkies, SUVs, MPVS 🚙
2015 up to 2022 models and under 100,000km

AK
082 885 8780

#dealer #cars #vw #audi #toyota #ford #mazda #bmw #mercedes #hyundai #kia #nissan #isuzu #honda #jeep #landrover #mini #suzuki  #gauteng #southafrica http",0.035212386,0.73796815,0.22681944
85,"The Audi Q7 55 TFSI S is a properly luxurious family hauler that nails the sweet spot when it comes to equal measures of performance, ride and handling #Audi #SWMFeed
https://t.co/U3KhTxuP25",0.0021939573,0.049859885,0.9479463
86,"The four interlinked rings of the #Audi logo represents its merger with three automobile companies in the German state of Saxony i.e #Horch, #DKW and #Wanderer in 1932.

#quizzersisland #automobilefacts #brandlogo #logofacts #dailyfacts #quizzes #carcompanies #carquiz #knowledge http",0.050035346,0.79697454,0.15299015
87,"The fuel filler cap and surrounding carbon fibre detail on an Audi R8 V10 Quattro photographed in Austin on May 29th, 2022.

From my photoblog at http  #cars #audi #quattro #sportscars #AudiR8 http",0.016943155,0.7915511,0.19150582
88,"The most satisfying charging experience so far I had with any of @user E-GMP cars, no matter if entry-level #Hyundai #Ioniq5, mid-powered #Kia #EV6 or now #Genesis #GV60 Sport Plus. #Porsche #Taycan &amp; #Audi #ETronGT good as well but way more expensive http",0.0027779376,0.02563808,0.97158414
89,"The new 2022 #Audi #A8L facelift,
    Is set to be launch on 12th #july #india
Pre_ booking are already open
            You can check it out #A8L sakaja Sabina CCTV Westland Raila crowd AK-47
Matiangi Nairobi http",0.007961906,0.8249064,0.1671318
90,"Thinking beyond tomorrow. AI will fundamentally change mobility of the future. The 2021 ""SocAIty"" study includes interviews with experts exploring societal, legal and ethical aspects of #AutonomousDriving. Stay tuned for more.

#Audi #SelfDriving #AudiInitiative http",0.0066973525,0.4518585,0.54144394
91,"This 2014 #Audi R8 V10 is ready to go! Leather, big screen, V10; clean title TL, auto. #SHARP #usedcars 
https://t.co/NM2uwIfX0A http",0.008362008,0.20719253,0.78444535
92,"This Audi Q3 |1.5 TFSI S LINE 5d 148 BHP is yet another great example of an Audi car.

Price: £32,000 + £199 admin fee
Driven: 24,000 miles
Call us on 01375 276 984 to reserve NOW for only £199

#AUDI #UsedCarsEssex #FinanceEssex #TheLMCPromise #QualityCars #Essex #Grays http",0.0056713824,0.13539164,0.8589369
93,"To infinity and beyond.
Call us at +971 52 127 3517 or Visit http for more info. #aaguae #minorservice #majorservice #carwrapping #carmaintenance #autorepair #dubai #luxurycars #carrepair #carservice #mercedes #landrover #rollsroyce #audi #porsche #bentley #bmw http",0.020184971,0.59593815,0.38387686
94,"Unseen Universe a new #nft project by @user and #audi. Next big thing? YouTube Video is online 
https://t.co/bNjYwLIFMR http",0.0023626538,0.2428097,0.75482774
95,"VW, BMW, Mercedes: Software development overwhelms car manufacturers
 #ApexAI #Apple #ArtificialIntelligenceAI #Audi #AutoInformationTechnology #automateddriving #automotiveindustry #bmw #carindustry #caroperatingsystem #carsoftware #cartechnology #Cariad #components #Google ... http",0.090519,0.5418605,0.36762038
96,Views from the dash 😎 #Audi http,0.011917009,0.45737594,0.5307071
97,"Was shooting some cars on the highway, here are some of my shots...
Currently using Canon 800d with a sigma 70-300mm
#photography #photo #cartographytwt #audi #porsche #Mercedes http",0.020241028,0.75451064,0.22524819
98,"We're looking for an Apprentice Vehicle Technician to join our team at #Brighton #Audi!

Apply now: http ⬅️ http",0.020874357,0.77380604,0.2053196
99,"What care are you #Selling? 

Also refer someone selling their car to me and I will pay you upto R2 500 for a successful deal

AK
082 885 8780

#dealer #cars#vw #audi #toyota #ford #mazda #bmw #mercedes #hyundai #kia #honda #jeep #landrover #mini #suzuki #gauteng #southafrica http",0.027546214,0.76072574,0.21172811
100,"When it comes to comfort, style, and dynamics, the Audi Q5 is the benchmark. With expressive styling and progressive technology, the Audi Q5 offers a powerful driving experience. #Audi!5 #AudiFairfield http",0.001533083,0.037950616,0.96051615
101,"Who likes it?  #auto #audi #car http",0.087872185,0.7170135,0.19511434
102,"Whoaa❗️ Look at this 1999 AUDI A4 1.8T, it has only 58K miles on it‼️ Do you know a lot of A4 with 23 year and this low mileage❓

And this interior is like new, incredible😃
Learn more at http #youngtimer #cars #germancars #carsforsale http",0.007896709,0.12323684,0.86886644
103,"With the Q4 e-tron Sportback, #Audi delivers a desirable upmarket #EV with a dynamic road presence. 

But is it worth the premium over the standard #Audietron? Find out now 👉 http http",0.00883242,0.25800127,0.7331662
104,"serious question:
How would you call a car with badges on it which are not real? 

example:
#Mercedes 2.0 liter with #AMG badge,
#BMW 2.0 with #M5,
#Audi 2.0 with #rs6,

which are not the real deal ofcourse 

.... how would you call these? 

i don't know what I should name mine",0.46737346,0.47813588,0.054490726
105,"“Mondays are the start of the work week which offer new beginnings 52 times a year!” – David Dweck.
Buying an Audi S3 Sedan would make it 53. 😃
#AudiCentrePolokwane #Polokwane #Audi #AudiS3Sedan #PowerIsAnAttitude
📸: http http",0.002717486,0.080902636,0.91637975
106,"♠️♣️♥️♦️
@MercedesBenz

Song : Nature by @user #mercedes #visualeffects #audi #jaguarftype  #mercedeslovers #mercedesbenz #mercedesbenzamg #vfxworld #visualeffects  #cinematographer #ps5  #mercedesbenzworld #audir8 #bmw #cinematic #MercedesAMG http",0.032973934,0.64242166,0.32460424
107,"⭐ JUST ARRIVED!
⭐ Audi Q3 2.0 TDI Sport 5dr
⭐ 30k miles
⭐ Sat Nav, Bluetooth, DAB, Park Assist, Full Service History
⭐ £17,995 or £2,500 deposit from £76 per week!

For full details, please visit our website: http #q3 #sport http",0.026935311,0.695493,0.27757183
108,"🇸🇪 *LIVE AUCTION*

This 1981 Audi ‘Ur’ Quattro is a rally-prepared example of the ‘80s motoring icon, which is fully approved by the FIA and Swedish Motorsport Federation, and is ready for competition.

Details: http #Audi http",0.006501414,0.42003337,0.57346535
109,🔥 2018 BMW 3 SERIES 2.0 320D M SPORT SHADOW EDITION TOURING 🕐 83k 🕹 AUTOMATIC ⛽ DIESEL 🛠️ 12 MONTH MOT 📃 WARRANTY #carnationfinance #carfinance #manchester #cheshire #boxing #premierleague #rugby #beauty #vw #merc #audi #bmw #rangerover #landrover #2series #msport http,0.0135470405,0.796279,0.19017398
