,Tweet,Negative,Neutral,Positive
21,@user http new to the NFT world check out the NFT CarClub on opensea #NFT #nftcollector #NFTartist #NFTProject #nftphotography #OpenSea #OpenSeaNFT #NFTMint #NFTCommunity #BMW #MercedesBenz #Ferrari #mazda #AstonMartin #Honda #nftcollectors http,0.01679913,0.68076366,0.30243725
22,"A bit of a BEAST!
Let me know how you get on!
.
Click here➡➡https://t.co/8fjhASUopS
.
#porsche #Porsche911GT3
#thesimracersarms #3LC #3LapChallenge #ReizaStudios #Automobilista2 #AMS2 #simracing #automobilista2 #BMW2002Turbo #BMW2002 #simracing #SimRacer #esports #BMW",0.037035313,0.6899363,0.27302834
23,"A new chapter of #3rill, unlocked.
Congratulations to Mr. J V Manjunath Reddy and family on their brand new BMW 3 Series. Welcome to an ever growing family of #BMW &amp; #NavnitmotorsBangalore with 2 decades of experience in sales and over 10,000 happy customers.

#BMW3Series http",0.00073029427,0.015982537,0.9832872
24,A pole and a collision http read story #f1 #piquet #brabham #bmw #formula1 #ferrari #renault,0.1497937,0.79631215,0.053894114
25,"Another motorcycle with some fine lines... Beautiful! 

#business #harleydavidson #kawasaki #Honda #YAMAHA #Suzuki #triumph #BMW #baggers #motorcycle #Motorsport http",0.0025726026,0.062598474,0.934829
26,BBQ went well yesterday 🤣🤣 pissed down 🤦 did give me this epic shot of the car though.. #330ci #BMW #e46 #sunset http,0.0093233185,0.1435424,0.8471344
27,"BMW Car Hibiscus Flower Hawaiian Shirt
Click to buy : http http",0.023325486,0.88520443,0.09147023
28,"BMW M3 Short Sleeve Hawaiian Shirt
Click to buy : http http",0.017110618,0.8686773,0.114212126
29,BMW M5 Competition Sound #bmw  http,0.037488136,0.8837296,0.07878229
30,"BMW Motorrad Blue Hawaiian Shirt
Click to buy : http http",0.016881036,0.86684614,0.11627282
31,"BMW Motorrad Green Hawaiian Shirt
Click to buy : http http",0.014184875,0.86196405,0.12385101
32,"BMW Motorrad Hawaiian 3D Shirt
Click to buy : http http",0.0162548,0.8815393,0.10220604
33,"BMW VIP LOUNGE.
#JOYMOVESME #BMW #駆けぬける歓び #BMWJapan #BMW日本ゴルフツアー選手権 #BMWGOLF #JGTO http",0.028881548,0.7855485,0.18556997
34,"BMW home searches in Steyr
https://t.co/MkxE0F6pSy

#LatestNews #BMW #home #Searches #Steyr http",0.05738181,0.8836319,0.058986247
35,"Back by popular demand...our video of what's under the cowl of an @user 300hp diesel outboard engine.
Rev up the volume &amp; listen to the BMW bi-turbo 6 cylinder diesel engine purring in the @user Hervey Bay workshop.
#oxediesel #bmw #dieseloutboard 
@news_diesel http",0.04725837,0.733151,0.21959068
36,"Bank Holiday Weekend! Which one are you taking?

#BMW #mercedes #landrover #rangerover #porsche #audi #ford #hothatch #supercars #carsdaily #luxurycars #cargoals #quattro #petrolheads #caroftheday #goals #cars247 #carspot #cars #sportscars #hothatch #RS3 #A45SAMG http",0.045348007,0.7673006,0.18735127
37,"Bright and white - and ready to go home! Mr &amp; Mrs Sherlock collecting their 6th BMW, a X2 sDrive 20i, from Paul Yates at Marshall #BMW #Salisbury. 

Thanks for choosing Marshall again and again. #marshallmoments http",0.001322271,0.059880964,0.9387967
38,Can’t stop staring at this one. #v10m6 #e64 #bmw #hangarparty with @user  @user @ Allegheny County Airport http,0.019190114,0.23388006,0.7469297
39,Check out 2007 2008 2009 BMW X3 Driver Sun Visor Left Side Sunvisor Shade Tan OEM #BMW http via @user,0.017371768,0.91467583,0.06795225
40,"Compared to an average industry PE Ratio of 5.80, $BMW.DE is valued rather cheaply. http #ChartMill #BAYERISCHEMOTORENWERKEAG #BMW #DeutscheBoerseAg #FundamentalAnalysis http",0.027191684,0.47133484,0.50147337
41,"Custom LED Rego Keytag, made to match the rego of this distinctive Peugeot RCZ 200th Anniversary Edition! 🔗✨ Thanks for the submission, Sasa! 🙌 DESIGN YOURS NOW! ⬇️
https://t.co/mTnZidhZmQ

#peugeot #gti #car #peugeotsport #renault #citroen #bmw #ford #cars #fiat #audi #jdm http",0.0025135127,0.135752,0.8617345
42,"Enterprises are looking to engage customers and prospects in new and interesting ways.  Check out how #BMW, #Lowes, #KDDI, and #STB are leveraging #immersivestream to deliver new innovative experiences. http",0.0014195138,0.09667092,0.90190965
43,"Evel plan for charity fun: 2022 Knievel ride is bigger than ever!

#business #harleydavidson #kawasaki #Honda #YAMAHA #Suzuki #triumph #BMW #baggers #motorcycle #Motorsport

https://t.co/u2ybI8cCHL http",0.0015196764,0.0938565,0.90462375
44,Every great story needs a great opening sentence. The #BMW 3/15 PS. #BMWClassic #classiccar #automotive http,0.0058245156,0.17286296,0.8213126
45,Fantastic #bmw #supercars #SheerDrivingPleasure http,0.004068638,0.11777217,0.87815917
46,"First Class Rental Service Available With Elantra.

Booking at 0334-1110388
.
.
.
.
.
#Carrental #Travel #Vacation #Carhire #Luxury #Cars #Pakistan #Toyota #Honda #Islamabad #Luxurycars #Rentacar #Kia #Tourism #Landcruiser #BMW #Mercedes #Audi #Auto #Car #Rental http",0.026718996,0.78002864,0.19325237
47,"From Planet Her to Coachella 🛸 We're back with @user 🌟

#RoadToCoachella #BMW #BMWi #THEiX #BornElectric http",0.0020313847,0.37402296,0.6239458
48,"Go anywhere around the city with us.

Contact now for booking 0335-0026050
.
.
.
.
.
#Carrental #Travel #Vacation #Carhire #Luxury #Cars #Pakistan #Toyota #Honda #Islamabad #Luxurycars #Rentacar #Kia #Tourism #Landcruiser #BMW #Mercedes #Audi #Auto #Car #Rental http",0.02813098,0.724033,0.24783592
49,Good breakfast! Cake time lol 😂 #BMW #BreakfastClub @ Sherburn Aero Club http,0.0012225253,0.044510968,0.9542664
50,"Happy Gotcha Day baby! 😍
#BMW @user #newcarsmell http",0.00077170203,0.012966421,0.98626167
51,"Harley-Davidson Owners’ Group (HOG) members from across the UK have successfully delivered 58 tonnes of vital aid to the people of Ukraine.

https://t.co/SBYdKBP14P

#business #harleydavidson #kawasaki #Honda #YAMAHA #Suzuki #triumph #BMW #baggers #motorcycle #Motorsport http",0.0036338135,0.19390646,0.8024596
52,"Have a glimpse of Cyclothon and Cleanathon event by BMW Deutsche Motoren, Bangalore team. 
Let's travel along with our Mother Nature and do our bit to keep our environment neat and clean.

#Cleanathon #Cyclothon #BMWDuetscheMotorenBangalore #BMWIndia #BMW #Bangalore #Whitefield http",0.0038610427,0.2785895,0.71754956
53,"Hot 🔥 or not 🤮?
What's your opinion on the #BMW #E36? http",0.10972753,0.807685,0.08258744
54,"How many people could say who it was that created the three most popular BMW models: the E30, E28 and E32? The correct answer is Claus Luthe.
https://t.co/bVR7YAY5ev
#Dyler #Dylernes #BMW #ClausLuthe #E30 #E28 #E32 #Design #Engineering #Car #Classic #Model #German http",0.025781319,0.4384221,0.5357966
55,"I am meant to go on the eurotunnel to ride to Greece and back on my #bmw #F750gs. But now I can't even get home.

What are you going to do to make this right?",0.88316894,0.10688161,0.009949307
56,I like this #BMW #XboxShare #ForzaHorizon5 http,0.0012756882,0.03448782,0.96423656
57,"I went through an insane video, the factories of future. Watch here how #BMW and #NVIDIAOmniverse collaborated for the future production in #web3
https://t.co/EsoNVld7jg",0.024339398,0.3739728,0.6016877
58,"Impressive, everywhere.
BMW Miniatures stays true to our passion for fine details, recreating the original vehicles down to the most delicate intricacies.

#BMW #BMWLifestyle #BMWMiniatures 

Call us at 9971314315 to get in touch with us. http",0.0031209763,0.12716626,0.8697128
59,"Impressive, everywhere.
BMW Miniatures stays true to our passion for fine details, recreating the original vehicles down to the most delicate intricacies.

#BMW #BMWLifestyle #BMWMiniatures #bmwinfinitycars #infinitycars http",0.003297151,0.10618198,0.890521
60,"Impressive, everywhere.
BMW Miniatures stays true to our passion for fine details, recreating the original vehicles down to the most delicate intricacies.

#BMW #BMWLifestyle #BMWMiniatures http",0.0026987654,0.09144931,0.90585196
61,"Impressive, everywhere.
BMW Miniatures stays true to our passion for fine details, recreating the original vehicles down to the most delicate intricacies.

#BMW #BMWLifestyle #BMWMiniatures http",0.0026987654,0.09144931,0.90585196
62,"Impressive, everywhere.
BMW Miniatures stays true to our passion for fine details, recreating the original vehicles down to the most delicate intricacies.

#BMW #BMWLifestyle #BMWMiniatures http",0.0026987654,0.09144931,0.90585196
63,In Germany we call it engine salad 🥗😁 #BMW #N47 http,0.004973446,0.26460135,0.73042524
64,Installing #Evolve Longtube Headers on the #S62B50 Engine of a #BMW #E39 #M5 🐙🐍 http,0.007819044,0.88378763,0.108393416
65,It’s never been easier to own THE X5. Buy your dream BMW from Anywhere today. Ts&amp;Cs apply. #THEX5 #BMW #ImpressivelyForceful,0.010344341,0.14645597,0.8431996
66,"I’m so lucky to have a wife who like to ride on the bike. This is on route to La Rochelle. 

#motorbike #touring #R1250RS #BMW #France http",0.0021130918,0.049013276,0.9488736
67,"Just bought a super economical hybrid vehicle. 4 yrs old, 2018. The ‘40k+List Price’ premium VED rate is fine for someone who can afford  to buy a new car like that but is a proper sting in the tail for second hand car buyers who want to be greener!🤷🏼‍♂️ #hybridcar #bmw #dvla",0.0363187,0.30635816,0.65732324
68,"Just spotted this handsome Bavarian at the June Fest.
.
.
.
.
.
.
.
.
.
#motorcycle #motorcycles #bmw #bmwmotorrad #classic #classicmotorcycle #vintage #vintagemotorcycle #70s @ Pleasant Ridge, Michigan http",0.0017570256,0.13014449,0.86809844
69,"Life 🙏🏽🇦🇴

#bmwm8 #father #son #car #bmw #530cv http",0.006036945,0.2670942,0.72686887
70,"Metropolitan Police roads policing Beamer parked up in Central London during an officer briefing. Taken on 02/06/2022

@MPSRTPC @user #police #policing #roads #met #uk #officer #emergencyservices #photography #car #bmw @user @user #london #lfb http",0.07489782,0.86320966,0.06189247
71,Motos en la calle-58 #2022PrimaveraMadrid🌦️ . Bikes on the street-58 #2022SpringMadrid🌤️ #Bikes #Bmw #BmwBikes #F800R #BmwF800R #bikes #bikes4life #bikesonthestreet #bikespassion #motosenlacalle #Ilovebikes #Ilikebikes #streetbikes #bikesofinstagram  #😃👍🏻🏍️💨💨💨 http,0.0038924161,0.22438997,0.7717174
72,"Mr Winter collecting his Phytonic Blue X4 xDrive20d M Sport, handed over by Joshua at Marshall #BMW #Bournemouth. Congratulations! #marshallmoments http",0.0006975364,0.029609026,0.9696935
73,Neighborhood is filling up. #beameronabeemer #TheRoadWhisperer #BMW #bike #bmwmoa #motercycle #F800GS #MakeLifeARide http,0.0113220215,0.35981852,0.62885946
74,"New  in Stock !
2019 BMW X5 X-DRIVE 30D DPE | For SALE

► Call At 8888588886
► Price - http Website - http km Driven • Diesel • White Color with Brown Interior

AUTOBEST EMPERIO
•
🚘 #bmwx5 #bmw #teamindia http",0.009721038,0.78670716,0.20357178
75,"New video with @user !! Does Mike Need A Cadillac In His Life?
https://t.co/YPru88UDcD #cadillacescalade #bmw #530i #chevy #belair #buickspecial http",0.036373794,0.7940991,0.16952707
76,Nine #BMW #M3 #E92 Individual in different colors from one owner. 🚘 http,0.013729512,0.8994172,0.08685342
77,OMW thank you @user for the ride 🛸 http #RoadtoCoachella #THEiX #BMW #BMWi http,0.0007410377,0.050404925,0.948854
78,"ORP: Only Rich People Challenge, who would dare and buy this NFT?
Link:
https://t.co/7tOQHuwaW2

#bugatti #ferrari #lamborghini #porsche #cars #mclaren #bmw #supercars #audi #mercedes #supercar #car #luxury #bugattichiron #hypercar #chiron #pagani #bentley #carsofinstagram",0.0800826,0.67925817,0.24065933
79,"ORP: Only Rich People Challenge, who would dare and buy this NFT?
Link:
https://t.co/7tOQHuwaW2

#tesla #elonmusk #teslamodel #teslamotors #teslamodels #model #spacex #cars #bmw #ev #teslamodelx #car #electriccar #teslaroadster #teslalife #audi #teslamodely #electricvehicle #nasa",0.09588157,0.7339182,0.17020024
80,One for the #BMW #GS Fans http,0.014391349,0.8112499,0.17435879
81,"Owner: @user 
#BMW #E92 #M3 #UltimateKlasse #bmwcca #ultimatedrivingmachine #coyneperformance #kasselperformance #bimmer http",0.030093672,0.8372832,0.13262296
82,"Owner:@328.e30 
#BMW #E30 #UltimateKlasse #bmwcca #ultimatedrivingmachine #coyneperformance #kasselperformance #bimmer http",0.04473057,0.8335706,0.12169889
83,"Pentecost traffic: Drivers of these brands have the shortest fuse in traffic jams
 #A9 #alliance #AmazonMusic #ApplePodcasts #automobile #Bavaria #bmw #carbrands #Europe #MaassStephan #Mercedes #peugeot #Seat #texttospeech #trafficjam 
#Business #A9 #alliance #AmazonMusic #Ap... http",0.060156643,0.52660936,0.4132339
84,"Plenty of #S54, #S65 and #S85 performance rod bearing kits w/ @user IN STOCK!
•
#vacmotorsports #bmwe46m3 #bmwe90m3 #bmwe92m3 #bmwe60m5 #bmwm3 #bmwm5 #e46m3 #m3e46 #e90m3 #m3e90 #e92m3 #m3e92 #e60m5 #m5e60 #bmw #e46 #e90 #e92 #e60 #m3 #m5 #v8 #v10 #mpower #racecars #racecar http",0.0043197684,0.5568471,0.43883315
85,"Project Octane

Video: http #Aorus #BMW #Enermax #Nos #sharkoon #computer http",0.05718122,0.8674939,0.075324796
86,"RE:THINK, RE:DUCE, RE:USE, RE:CYCLE – BMW Group makes circular economy central theme.

#WorldEnvironmentDay #BMW #BMWDewan #BMWPakistan #DewanMotors http",0.014908753,0.45883107,0.5262602
87,"Read the full review of the new BMW X1 on http an impressive compact SAV and the most important thing, it's PRACTICAL! @user @user @user #bmw #bmwx1 #bmwix1 #x1 #ix1 http",0.0025304994,0.10891672,0.8885528
88,Redefine the road in a BMW M4 CSL. #BMW #CrevierBMW http,0.0059135305,0.47809088,0.5159955
89,"Riding into the weekend like

•Dr Brian is out of here•

#braces #ortho #slc #saltlake #sugarhouse #millcreek #invisalign #newsmile #weekend #utah #lifestyle #motorcycle #bmw #bmwbikes #harleydavidson #biker #uocsmile #thatweekendfeeling http",0.023689508,0.6546658,0.32164466
90,"See the interior of the fully-electric 2022 #BMW iX M60 

https://t.co/g68g7FCspu 😍😍",0.0029595622,0.16165787,0.8353825
91,Showstopping looks. Nonstop adventures. 😁 #BMW #X5 #BMWPhotos http,0.0018477986,0.17324345,0.82490873
92,Shut up and take my money!!! #bmw #mpower #SheerDrivingPleasure http,0.5618881,0.35652992,0.08158192
93,"Sincerely flattering. The legendary #BMW 328 and the 328 Hommage, its equally beautiful modern imitation. #BMWClassic http",0.0012249247,0.034550134,0.964225
94,Super Street | Clean Culture Car Meet Captures @user @user #cars #meet #auto #industry #car #motor #event #Sony #rims #wheels #BMW #vegas #showcase #speedvegas #rims #carmeetup #industry #media #photographer #press #Photos #FridayVibes http,0.018051425,0.77244264,0.20950596
95,TNR Gold says Elon Musk is catalyst for partial Ganfeng's Mariana Lithium royalty sale http via @user $TNR.v ☀️ $TRRXF 🔌 #Royalties ⚡️ #MarianaLIthium #Ganfeng $GNENF #Lithium #Batteries #EVs #ElectricCars #Tesla #VW #BMW #BYD $LIT $BATT $GDXJ,0.009376283,0.7147979,0.2758258
96,Thank you for all the smiles and all the miles! 🥹❤️ #bmw #lifestyle #freudeamfahren #e36 #328i #convertible #estonia #tallinn #automotive #photography @ Ülemiste City http,0.0009659854,0.012964418,0.9860696
97,The #BMW 328 Hommage - and the sun won't stop shining! http,0.0021425223,0.10792261,0.8899349
98,"The Marshall #BMW Golf Day will take place at Karsten Lakes Golf Club in Gainsborough on Wednesday 13 July 2022 in association with the David Edwards Golf Show. ⛳️ 
 
Entry is limited to 25 companies located within North and North East Lincolnshire with an entry fee of http",0.029767653,0.9001945,0.070037745
99,"The Sportmax Roadsmart IV can go the distance!

Over 10,000 miles shown here on a BMW R 1200 RS!

#RideDunlop #RoadsmartIV #Roadsmart4 #SportTouring #BMW http",0.0040484066,0.28670806,0.7092434
100,"This is how long i had to be on hold, 58 mins thanks to @user @user customer service. And they still didn't come to fix the car. Got stuck at night . Pls avoid #bmw #bmwindia #terribleservice # http",0.9033767,0.08658974,0.010033702
101,"Watch out for T2!
.
Click here➡➡https://t.co/Hx6hoTT5Bj
.
#thesimracersarms #3LC #3LapChallenge #ReizaStudios #Automobilista2 #AMS2 #simracing #ACC #automobilista2 #BMW2002Turbo #BMW2002 #simracing #SimRacer #esports #BMW #BMWM6",0.025942974,0.7889656,0.18509142
102,"We are delighted to sell this collection of cars like #BMW , #Jaguar, #Porsche etc. Ten vehicles have been sold ,  we're glad with the end results and success of the first version of vantage cars auction. http",0.001962845,0.017494839,0.98054236
103,"We are the largest Auto salvage yards online store and a great store for finding used car parts.
#autoparts #auto #carparts #automotive #car #cars #autorepair #bmw #spareparts #toyota #parts #clixhauntmarket #autopartsstore #usedautoparts #usa
https://t.co/lz42p8IJGl http",0.0024673913,0.13425902,0.86327374
104,"Wich background do you like it more for my #BMW #AndyWarhol M1 drawing? (thinking on tee-shirts and other cool things)
@creatinglightly @user @user @user @user @user @user http",0.002495386,0.2908876,0.706617
105,"Your partner to #PlayTheBigGame. Congratulations to Mr. Anand Bhushan Gupta and family on their brand new BMW X1. Welcome to the ever growing family of #BMW &amp; #NavnitmotorsBangalore with 2 decades of experience in sales and over 10,000 happy customers.

#BMWX1 #bmwindia http",0.0006893271,0.016011575,0.98329914
106,http #24HoursofNurburgring | Sunset Onboard #BMW #M4 #GT3 (#98 #ROWERacing),0.0149749145,0.8948806,0.090144455
107,http new to the NFT world check out the NFT CarClub on opensea #NFT #nftcollector #NFTartist #NFTProject #nftphotography #OpenSea #OpenSeaNFT #NFTMint #NFTCommunity #BMW #MercedesBenz #Ferrari #mazda #AstonMartin #Honda #nftcollectors http,0.017605145,0.6774481,0.30494672
108,http new to the NFT world check out the NFT CarClub on opensea #NFT #nftcollector #NFTartist #NFTProject #nftphotography #OpenSea #OpenSeaNFT #NFTMint #NFTCommunity #BMW #MercedesBenz #Ferrari #mazda #AstonMartin #Honda #nftcollectors http,0.017605145,0.6774481,0.30494672
109,http new to the NFT world check out the NFT CarClub on opensea #NFT #nftcollector #NFTartist #NFTProject #nftphotography #OpenSea #OpenSeaNFT #NFTMint #NFTCommunity #BMW #MercedesBenz #Ferrari #mazda #AstonMartin #Honda #nftcollectors http,0.017605145,0.6774481,0.30494672
110,imma pass the series 7 then cop a 7 series #bmw #financebrogoals,0.011237892,0.83176804,0.15699407
111,my bb #bmw http,0.06699237,0.6967505,0.23625715
112,"no need for real world images as a background to look like realistic 🔥😍

#ForzaHorizon5 
#FH5 
#Xbox 
#djs 
#BMW http",0.010411492,0.22816807,0.7614205
113,"“Focus logic” adapts the car's information displays to every driving situation.
The #BMW Vision M NEXT.

#VisionMNEXT http",0.02645006,0.78421915,0.18933073
114,"“u ever looked at someone and be like …damm you really a liar😭😭” -Facebook 

#bmw #bmw50yearsofm #gamer #PlayStation #PlayStation5 #m4 #m8 #noHESI #traffic #cutup #learning #edits #juniorfromfacebook #thecrew2 #steeringwheel #logictech #logitechg923 http",0.52191037,0.4157144,0.06237519
115,"⛳️ The @user hole-in-one prize returns...with a twist.

Our Title Sponsor and @user Partner will be donating the value of the #BMW #iX (£78,370) to the @user All eyes on 14... 

#BMWPGA | #DrivenByPassion http",0.015205703,0.7146843,0.27011004
116,"🔥 JOIN US AT SNETTERTON

❗️JUNE GIVEAWAY
Book this #trackday by 30th June &amp; you will receive a FREE 1 year Salone Events Membership (worth £175) .

Book now:
https://t.co/7lM4U4aTKA

#motorsport #snetterton #supercars #supercar #mclaren #bmw #porsche #lamborghini #ferrari #audi http",0.0052394527,0.43913218,0.5556284
117,😎🤙 Real recognize real! #BMW #E36 with an #S54 engine 🥵🤤 http,0.008034133,0.3242997,0.6676661
118,😠😤 How do you like this #BMW #E34 #M5 #Touring? http,0.24147102,0.70068985,0.057839166
