,Tweet,Negative,Neutral,Positive
60,"Make every weekend your new favorite weekend.
-
#Audi #AudiTT #AudiTTRS #HeritageEdition #AudiFans @user @user @user http",0.0022055933,0.07856844,0.91922605
61,"Missed opportunity by GM.  It's fortuitous that they have ""Electra"" trademarked.  Why not place it on a sports car?  You could sell this car tomorrow if it were available in a showroom.  Compare it to the upcoming R8 Etron.  Which would you rather have? #Audi #Buick #Electra #R8 http",0.300354,0.5074687,0.19217731
62,"New Entry: #Audi, A3, Viti 2008, Nafte, ,  #gjejmakina #veturaneshitje #blejmakina #merrjepautovetura #shesmakin ...
https://t.co/Z8ZVhBy5KM http",0.05616303,0.8798518,0.0639852
63,Now playing MIXEO EN VIVO 14.mp3 by  #like #oyentes #emisoras #o #retroradio #diversion #radios #periodismo #envivo #f #dise #entrevista #barinas #laquemanda #tendencia #operadores #rap #xtremeradiopty #comunicacion #radioenvivo #mix #tbt #tv #llano #radioshow #programas #audi...,0.052114494,0.87280893,0.07507652
64,Now playing Saludos Anuel AA.mp3 by  #like #oyentes #emisoras #o #retroradio #diversion #radios #periodismo #envivo #f #dise #entrevista #barinas #laquemanda #tendencia #operadores #rap #xtremeradiopty #comunicacion #radioenvivo #mix #tbt #tv #llano #radioshow #programas #audi...,0.049717084,0.8900902,0.06019268
65,"ORP: Only Rich People Challenge, who would dare and buy this NFT?
Link:
https://t.co/7tOQHuwaW2

#bugatti #ferrari #lamborghini #porsche #cars #mclaren #bmw #supercars #audi #mercedes #supercar #car #luxury #bugattichiron #hypercar #chiron #pagani #bentley #carsofinstagram",0.0800826,0.67925817,0.24065933
66,"ORP: Only Rich People Challenge, who would dare and buy this NFT?
Link:
https://t.co/7tOQHuwaW2

#tesla #elonmusk #teslamodel #teslamotors #teslamodels #model #spacex #cars #bmw #ev #teslamodelx #car #electriccar #teslaroadster #teslalife #audi #teslamodely #electricvehicle #nasa",0.09588157,0.7339182,0.17020024
67,"One of Ravi Shastri's most prized #Audi car.🚗
#RaviShastri #Audi #car #TeamIndia #Cricket #CricketTwitter http",0.0032814087,0.1493788,0.84733975
68,"Only 18 more days until summer! But who's counting? 😉☀️🕶️

#Cars #Brakes #Heredos #Carlovers #Engine #bmw #audi #chevy #toyota #honda #repairs http",0.00399604,0.19222881,0.80377513
69,Putting our own spin on the four rings for National Donut Day... #Audi #AudiEatontown #NationalDonutDay http,0.008580381,0.39020762,0.60121197
70,Putting our own spin on the four rings for National Donut Day... #Audi #AudiTurnersville #NationalDonutDay http,0.0059806583,0.333469,0.66055024
71,"RT @user Congrats to the brand of the “four rings” for hitting the 15-year milestone in India. 5-year unlimited kms warranty for all buyers starting June 1, a welcome move. @user @user #audi http",0.0007708076,0.025913743,0.9733156
72,"Ravi Shastri calls his Audi100 'India's national asset

More ➡️ http #TeamIndia #Audi http",0.0075610685,0.27493933,0.7174995
73,"Sleek, convenient and perfect for any occasion. This Audi Q7 3.0 quattro TDI Prestige is calling your name! Don’t miss this deal! Learn more at http #autohaus #audi #audiq7 #usedaudi http",0.0011628318,0.024782151,0.97405493
74,"Squeaky Clean! We Made Sure This 2019 Audi RS 5 quattro Green 4D Hatchback Is Ready To Be Taken Home. 

#VictoryMitsubishi #DreamCar #cars #NY #bronx #bmw #mercedes #audi #maseratti #porsche #cadillac #mitsubishi #connecticut #pennsylvania #newjersey #queens #brooklyn #longisland http",0.0027908457,0.15839174,0.8388175
75,"That was a scary moment for @user 🙈 Currently, a duel for the win between the Phoenix-#Audi #15 and the GetSpeed-#MercedesAMG #3 is emerging

#24hNBR | #N24h 

https://t.co/EaEaYh2COi",0.29924798,0.57650036,0.12425172
76,The 2020 #Audi #RS3 sedan is now in #ForzaHorizon5 via the Car Pass. Livery based on the @user @user livery for the 2019/2021 season. Listed as 'Envision' with the share code of 106 069 410. @user @user #FH5 #ForzaPaintbooth http,0.012147803,0.8443445,0.14350775
77,The 2022 #Audi #Q4 #etron 50 quattro is the most powerful and fastest e-tron Q4 you can buy today #SalonAutoLyon http,0.0016112505,0.07215355,0.926235
78,"The 2022 Audi A6 comes well equipped with innovative technology, while offering a smooth and refined ride. 
🔗 http #PrincetonAudi #Audi #AudiA6 http",0.0015115186,0.046792824,0.9516956
79,"The Audi has been popular this series! 🇩🇪
.
.
.
#InGearMotorsport #AssettoCorsaCompetizione #SimRacingGP #GT3 #pc #German #Audi http",0.0033482932,0.08631904,0.9103326
80,"The wheel captivates not only visually, but is also equipped with all kinds of technical finesse. These BBS wheels are sure to make your ride stand out!

https://t.co/eNMcZcrX7d

#bbs #wheels #bbswheels #cir #audi #aftermarketparts #carparts #scw #sportcompactwarehouse http",0.0024597908,0.13275634,0.8647839
81,These futuristic features are adding up to an incredible Audi e-tron GT! #Audi #AudiSouthCoast http,0.0010427436,0.017095938,0.98186153
82,"Today, I decided to take some of my 🖼️ NFT gains 📈 &amp; convert them into an IRL item.

Today’s purchase, the new @user Q2 🚘, &amp; I can't wait to collect it! (Pic is the demo, I'll update when mine arrives). 😊

Yes, I'll make an #NFT of the car.

#NFTCommuntiy #Audi #Q2 #newcar http",0.002310491,0.046858955,0.95083034
83,"TopStories 4 JUNE 2022
For Complete Curated News Follow http #gangrape #Ukraine #Jaishankar #covid #JK #SidhuMoosewala #Shakira #AzimPremji #ElonMusk #BhagwatMann #MohanBhagwat #Audi #JNU #texaschool #crypto #readselective  #worldnews #news http",0.044308178,0.8913753,0.06431651
84,Trying to get my car back from being worked on 😭 I miss my #audi #A3 #Quattro so freakin muuuch http,0.6222154,0.2837487,0.09403592
85,Wee car shoot a few months ago in the cairngorms. #audi #cars #carphotography #sony #sonya7 http,0.028543925,0.8187565,0.15269957
86,"What actually became of this absolutely ingenious design?
 @user 
#audi #concept #fragefüreinenFreund http",0.023786157,0.50460565,0.47160828
87,"What do you expect when borrowing or renting a car from a premium brand, when you leave your car for a repair/service? 
- A clean car?
#Volkswagen #AUDI http",0.20024633,0.7233655,0.07638823
88,"When an #Audi #RS3 is zooming by, life can seem like a blur- make sure you focus on the details 👀 http",0.07144999,0.48795682,0.44059318
89,Which are you taking? Hatchback or Saloon. Comment Below⬇️⬇️ #thisorthat #cheshire #carscene #audi #audiownersuk #audiclub #cardealer http,0.058254853,0.84025407,0.101491235
90,Why I gotta pay so much to own an #Audi,0.6876421,0.28347343,0.028884413
91,"Your duty is not just to inspect the vehicle but to provide all the information of potential issues 🚘🚘🚘🚘

#carexamer #ford #opel #honda #auto #classiccar #audi #mitsubishi http",0.086108185,0.73918295,0.17470883
92,"http the Audi RS 3 the result is greater torque, greater pull, greater top speed. And the whole thing topped off with an unmistakable sound. 
#audi #audirs3 #rs3sportback #audirs3sportback #audisportback http",0.00333589,0.13346295,0.8632011
93,"【CosmisRacingWheels R1】

#R1 #Cosmis #CosmisRacing #コスミス #コスミスレーシング #Audi http",0.13847005,0.8153618,0.046168134
94,"🇸🇪 @user and @user topped the two #STCC #TCRScandinavia practice sessions at #Ljungbyhed today! 🏁 The last session had just 0.064 seconds ⏱ between the top drivers, read more 👉 http #CUPRA #LynkCo http",0.0013924257,0.17123006,0.8273776
95,📷 Quick #foodrun #audi #clean http http,0.014348873,0.6597938,0.3258573
96,"📷 if you are interest in our products or want to see more pictures , you are welcome to visit our website http #trussingdesign #trussing #display #stageaudio #audi  #indoorshow #stagemanager #concert #ledlights... http",0.0014697344,0.16324608,0.83528435
97,"🔥 JOIN US AT DONINGTON 🔥

❗️JUNE GIVEAWAY
Book this #trackday by 30th June &amp; you will receive a FREE 1 year Salone Events Membership (worth £175) .

Book now:
https://t.co/WnP4pYFVlg

#motorsport #donington #supercars #supercar #mclaren #bmw #porsche #lamborghini #ferrari #audi http",0.0048461496,0.3804049,0.614749
98,"🔥 JOIN US AT SNETTERTON

❗️JUNE GIVEAWAY
Book this #trackday by 30th June &amp; you will receive a FREE 1 year Salone Events Membership (worth £175) .

Book now:
https://t.co/7lM4U4aTKA

#motorsport #snetterton #supercars #supercar #mclaren #bmw #porsche #lamborghini #ferrari #audi http",0.0052394527,0.43913218,0.5556284
99,🟥 #Audi India to give 5-year warranty on all new cars,0.014191689,0.55662686,0.42918152
