,Tweet,Negative,Neutral,Positive
16,"15 years of #Audi in India, 5 year warranty coverage announced: http http",0.026024977,0.79730314,0.17667183
17,"2017 #Audi #Q3 2017 2.0T Quattro Premium+ AWD NAV SUN HEATSEAT   only $19,995 in HOUSTON, TX #AudiQ3 #HOUSTON http",0.010195778,0.68514574,0.30465856
18,"2017 #Audi #Q7 2017 3.0T Quattro Premium Plus SUPERCHARGED AWD 7P   only $32,995 in HOUSTON, TX #AudiQ7 #HOUSTON http",0.0064693294,0.5746234,0.41890734
19,24H Le Mans 2016 Qual3 Dalmas Amazing Drift SC Live @user - http #LeMans24  #LeMans #GTWorldChEu #Audi #Motorsport @user @user @user @user @user @user @user @user @user @user,0.021666406,0.7171708,0.26116267
20,@user Sweet morning #Audi http,0.0025008179,0.12779436,0.8697047
21,@user Definitely utilize Twitter to go after auto manufacturers that don’t care about customers and use fraud tactics like #audi,0.58396924,0.37165815,0.04437256
22,"@user @user @user Nostalgic, I still remember this match, watched it live on TV &amp; the #Audi drive that you all took, it was as if we all Indians are also taking a ride with you. The amount of Publicity that #Audi got all over the Indian subcontinent for this cannot be compared with anything.",0.1002079,0.5083747,0.39141747
23,"@user 
#dubai #museumofthefuture #future #architecture #architecturephotography #weekend #design #interior #audi #white #interiordesign #dubai #uae #unitedarabemirates @ Museum of the Future http",0.017584722,0.78314626,0.19926898
24,@user @user @user @user @user Podium coming 💪 #vr46 #audi #WRT,0.003559759,0.5015636,0.49487653
25,"A daily reminder that you're driving your dream Audi ❤️ 

#AudiSanJuan #Audi #SanJuan #RGV http",0.0027825087,0.084655024,0.9125624
26,"A few weeks back we took a closer look at the latest S3 saloon from @user  - here dressed in the suited-for-purpose Tango Red metallic.

The 8Y S3 gets a lot of people talking, for all the right reasons. Further details on the link below: http http",0.007063537,0.3142313,0.6787051
27,"Air freshener perfection with ""Dark Mist™"" from our CLASSIC collection!!👌🏼🖤⚠️ @user created this car look in his audi using this favorite air freshener style!😎 Shop ""Dark Mist™"" &amp; ALL of our Classic collection now on http #audi #airfreshener http",0.0018674887,0.068175286,0.92995733
28,An Audi can be golden. #audi #tt #gold #car http,0.006803366,0.12202755,0.8711691
29,And off she goes! 👋  This Audi RS e-tron GT will soon be at its new home! #Audi #AudiMentor http,0.0011676247,0.061759748,0.93707275
30,Archive Post: #Silvercar Is Coming To Downtown San Francisco http #audi #california,0.006721017,0.81751686,0.17576201
31,Audi 100 won by Ravi Shastri in 1985 fully restored by Super Car Club Garage #audi #car #Club #fully #garage #Ravi #restored #shastri #Super #won http,0.010075797,0.41126043,0.57866377
32,Audi A4 Sedan 45 TFSI quattro S line 2022 Review: http Audi A4 – In a world that is increasingly heading towards SUVs and Utes the Audi A4 sedan stands strong against the tide. #Audi #AudiA4 #Audi45TFSI http,0.0053371154,0.20858392,0.78607893
33,Audi Car Lease in Meadowfield #Audi #Vehicle #Leasing  #Meadowfield http,0.028818406,0.6530033,0.31817836
34,"Audi Hires Photographer To Shoot Their $200,000 Sports Car, He Uses A $40 Toy Car Instead http 

#photography #advertising #audi",0.16288395,0.7344467,0.10266941
35,"Audi Q3 Tyres - 235/55/R17 - Bridgestone Alenza

Bridgestone Alenza is way better than the Goodyear that Audi originally gives in Q3.

#Audi #audiq3 #Bridgestone #Gurgaon http",0.027705988,0.21546519,0.75682884
36,"Audi RS3 Sedan - Forza Horizon 5 (Steering Wheel + Paddle Shifter) Gameplay

https://t.co/T3qDXTa7Xa

#fh5 #forzahorizon5 #audi #rs3 #gaming http",0.028119475,0.8499941,0.12188626
37,"Audi and its league of drivers in 2002 at the #LEMANS24
@audisport @user @user #Audi #Heritage #Motorsport http",0.042891476,0.78908044,0.16802822
38,"Audi complete 15 years in India. All cars sold since June 1 now get 5-year warranty coverage as standard. More details inside.

Click Here - http #Audi #audicars #audicarssales #audi15years #audicarswarranty",0.028111633,0.52956456,0.44232374
39,"Audi is celebrating 15 years in India and has announced a new warranty package for all its cars sold from 1 June, 2022. The carmaker is offering warranty coverage for 5 years or unlimited kilometres. Details: http #Audi #AudiIndia #Audicars http",0.0021598917,0.12377521,0.874065
40,"Bank Holiday Weekend! Which one are you taking?

#BMW #mercedes #landrover #rangerover #porsche #audi #ford #hothatch #supercars #carsdaily #luxurycars #cargoals #quattro #petrolheads #caroftheday #goals #cars247 #carspot #cars #sportscars #hothatch #RS3 #A45SAMG http",0.045348007,0.7673006,0.18735127
41,"Car Finance On 1000’s of Nearly New and Used Cars

No Deposit On Most Vehicles

Easy To Use Form

https://t.co/LzRXum9xHs

#Ford #Vauxhall #VW #Volkswagen #Audi #bmw #Mercedes #benz #MercedesBenz #Toyota #lexus #HONDA #Nissan #subaru #Kia #volvo #SUV #jeep #carshopping http",0.024643114,0.6140312,0.36132562
42,Check out our new images 📸 from the #STCC #TCRScandinavia opener at #Ljungbyhed 👉 http #Motorsport #Racing #Audi #LynkCo #CUPRA http,0.021123236,0.8807403,0.098136544
43,"China’s EV growth forecasts starting to look shaky! The China Passenger Car Association was forecasting 5.5 million EVs would be sold this year, up from 3.3 million last year! $VOW $VWAGY $TSLA #EVs #Audi #China 🇨🇳 
https://t.co/betbDc1H2E",0.431441,0.45860377,0.109955154
44,"Clean and spacious work shops. A true gearhead’s dream. 

#automotive #gear #gearheads #gearhead #workshop #car #garage #garageorganization #audi #mercedesbenz #supercar #sportscar #engineering #inspire #stem #stemeducation #steminfluencers #picoftheday #inspireengineering http",0.010169481,0.26554462,0.7242859
45,Cool wrap #Audi #R8 #RS4 #eurotuning #vw #stance #lowlife #wheels http http,0.0038215448,0.15803756,0.8381408
46,"Curbed your alloy? Damaged your wheel? We can help http #audi #a4
https://t.co/14qpvCpI4R",0.121369,0.7348811,0.14374994
47,"Custom LED Rego Keytag, made to match the rego of this distinctive Peugeot RCZ 200th Anniversary Edition! 🔗✨ Thanks for the submission, Sasa! 🙌 DESIGN YOURS NOW! ⬇️
https://t.co/mTnZidhZmQ

#peugeot #gti #car #peugeotsport #renault #citroen #bmw #ford #cars #fiat #audi #jdm http",0.0025135127,0.135752,0.8617345
48,"Dismantled &amp; Parts For Sale:

2010 AUDI S5 COUPE 4.2L (B8)

https://t.co/cyJVbUHbFM

#Audi #V8 #Coupe #Quattro #UsedAudiParts #WolfAuto http",0.11734893,0.8295728,0.053078346
49,"Doing exactly what it says on the label . . . That’s how we roll http ♻️

#Wheels #tyres #ecofriendly #audi #Sustainability #pearlwaterless #autodetailing http",0.016656717,0.34537044,0.63797283
50,"Download the Best #app to share your #Best #car content: http 
#cars #supercars #exhaust #sound #visualreview #test #testing #review #fast #audi #rs6 #c5 #c6 #c7 #avant #sedan #scc500  http http",0.0057251607,0.1986108,0.79566395
51,Dream versus Reality = Dream #Audi http,0.07031773,0.7243323,0.20534989
52,"Enjoy peace of mind with extended #Audi Service packages up to 285,000 km / 6 Services with 25% discount on parts.

Starting from KD 933.

For appointment bookings and more information, kindly call 1811118.

#Kuwait #AudiKuwait #AudiService http",0.0045319167,0.15229052,0.8431777
53,Experience the best of what #Audi has to offer when you shop or have your vehicle serviced with Audi Stuart. ⭐ Visit our website to discover our current offers &amp; to schedule your pick up and delivery. ➡️ http you been to #AudiStuart recently? 👇 http,0.0028205956,0.108711004,0.88846827
54,"Finally! We get our hands on the mind-bending @user RS e-tron #GT that shows us that electric vehicles don't need to be boring. This GT cruiser will rocket to 100 km/h faster than you think👌https://t.co/y8PAeprgCS
#Audi #RSEtron #Review #CarReview",0.0032623236,0.06940277,0.9273348
55,"First Class Rental Service Available With Elantra.

Booking at 0334-1110388
.
.
.
.
.
#Carrental #Travel #Vacation #Carhire #Luxury #Cars #Pakistan #Toyota #Honda #Islamabad #Luxurycars #Rentacar #Kia #Tourism #Landcruiser #BMW #Mercedes #Audi #Auto #Car #Rental http",0.026718996,0.78002864,0.19325237
56,"First introduced in 2016, the #AudiQ2 is a compact crossover SUV. 

With a luxurious interior &amp; an excellent range of engine options, this #Audi model remains popular, especially as a family SUV. 
https://t.co/KwPHG6XUam http",0.0018321009,0.036316033,0.9618519
57,"GT3 NSS SEASON FINALE DOUBLE HEADER from Donnington 
https://t.co/b0d7zLiJnz
https://t.co/JZNLnXcV3v
#HTSAI #racing #iracing #GT3 #Ferrari #BMW #Audi #Mercedes #Donnington @user",0.04971175,0.8564017,0.093886554
58,Get ready for the 1000 KM of Paul Ricard at GT World Challenge 😎 Join us in an hour to watch all the action LIVE on http ➡️ http #PaulRicard #Mercedes #Audi #Lamborghini #Ferrari #BMW http,0.005078881,0.45124063,0.5436805
59,"Go anywhere around the city with us.

Contact now for booking 0335-0026050
.
.
.
.
.
#Carrental #Travel #Vacation #Carhire #Luxury #Cars #Pakistan #Toyota #Honda #Islamabad #Luxurycars #Rentacar #Kia #Tourism #Landcruiser #BMW #Mercedes #Audi #Auto #Car #Rental http",0.02813098,0.724033,0.24783592
60,"Gold Chrome Audi R8 👑
Follow us 👉https://t.co/TGEPPKeNtp
#GranTurismo7 #GT7 #GranTurismo #GT7photo #GT7picture #GTScapes #GT7Scapes #GT7livery #MyGTMoment #TheGranTurismo #F1 #redbull #Lamborghini #mclaren #mercedes #ferrari #formula1 #Audi #R8
Credit: McExige http",0.014689812,0.6925083,0.29280195
61,Got to drive a sportscar today. Which one do you think I picked? Originally it was supposed to be a @user but it has engine issues. Let's see how well I can whip this around the parking lot at @user #audi #Ferrari http,0.3553479,0.53832304,0.10632911
62,"Hey @user  when will you update your app and website..? I have a 5 year old that can do better. With such great cars I love, you need a better app and website to match. 🤦🏻‍♂️ #audiappsucks #audi #audifam #audiq8 http",0.28464448,0.35682812,0.3585274
63,HotWheels Car Culture Europe #hotwheels #carculture #hotwheelscarcultureeurope #porsche #audi #bmwm4 #audirs5 #porschegt3rs #jaguar #hotwheelsporsche #hotwheelsaudirs #hotwheelsbmwm4 #hotwheelsjaguar #hotwheelsvideo #hotwheelscollection #hotwheelscollector http,0.05176949,0.7189247,0.22930583
64,"I really need a well paying job with minimal stress at a conducive environment.😟
Someone please intervene🥺🙏🏾
#jobs #JobSeekersSA #PartnerWithThePlanet #FridayFitness #Pressure #jobsearch #jobseekersUK #Tesla #Audi #MercedesBenz #BMW #helpneeded",0.12666532,0.5013435,0.37199113
65,"If you are looking for an air conditioning repair service, you should call us. 

💯We are the leading provider of air conditioning repair and installation services in our area.

https://t.co/KeI8bT8voS

#carparts #autoparts #carlifestyle #autoaccessories #audi #carpartsforsale http",0.0058159344,0.35928917,0.634895
66,"If you're looking for a new #Audi, then look no further as we have a limited selection of new models that are now available for immediate delivery*. A5’s, Q2’s, Q5’s - and more! 

Speak to our team to find out if we have your model of choice in stock.

*Subject to availability http",0.01692272,0.4266595,0.55641794
67,It's convertible season! This 2018 Audi S5 is everything we could ask for and more. #Audi #AudiBedford http,0.0014553874,0.019757489,0.97878724
68,"Join the ORP (Only Rich People) Challenge, would you dare to buy expensive NFT to show your wealth?
Link:

https://t.co/7tOQHuwaW2

#tesla #elonmusk #teslamodel #teslamotors #teslamodels #model #spacex #cars #bmw #ev #teslamodelx #car #electriccar #teslaroadster #teslalife #audi",0.05995212,0.7354182,0.2046297
69,"Kerbed your alloy? Damaged your wheel? We can help http #audi #a4
https://t.co/14qpvCpI4R",0.09192337,0.76234555,0.14573108
70,Kerbed your alloy? Damaged your wheel? We can help http #audi #a4 http,0.073252566,0.74277997,0.18396747
71,Kerbed your alloy? We can help http #audi http,0.01237058,0.6697879,0.31784162
72,"Looking For a Prestige Car on Finance? 
Audi A4 2.0 SE, Silver, Manual , 4 Door
Apply Online - http  

#Car #Finance #Audi #A4 #Credit #Portsmouth #Southampton #PoorCredit #BadCredit #UsedCars http http",0.3355537,0.57991725,0.084528916
73,"Make every weekend your new favorite weekend.
-
#Audi #AudiTT #AudiTTRS #HeritageEdition #AudiFans @user @user @user http",0.0022055933,0.07856844,0.91922605
74,"My baby 
#audi #audia1 #car #photography #shotoniphone #raw #photooftheday #photographylovers #photographer #instagram #iPhone http",0.006000329,0.2924451,0.7015545
75,My s3 and my dads neighbours tts #audi #audisport #audis3 #s38y #auditts #pythonyellow http,0.04560893,0.8320892,0.12230198
76,"Newest video! 2020 Audi RS 3 Sedan from Forza Horizon 5!

@ForzaHorizon @user @user #forza #ForzaHorizon5 #forzamoment #audi 

https://t.co/kTwObwlGQM via @user",0.0022607113,0.26879907,0.72894025
77,Nissan Skyline R34 🇯🇵 On Sale in My Opensea Account. #1 #jdm #cars #opensea #nft #japan #germany #nissan #mercedes #toyota #subaru #infiniti #lexus #audi #bmw #ford #mini #rollsroyce #nft #car #metamask #metamask🦊 #photography #edit http,0.009595194,0.7940077,0.19639724
78,Not an #audi in sight but some very special cars about at #goodwood for the #platinumjubilee #breakfastclub #tvr #lotus #astinmartin #carsofinstagram #carphotography @ Goodwood Motor Circuit http,0.0032064451,0.21790317,0.77889043
79,Now playing MIXEO EN VIVO 14.mp3 by  #like #oyentes #emisoras #o #retroradio #diversion #radios #periodismo #envivo #f #dise #entrevista #barinas #laquemanda #tendencia #operadores #rap #xtremeradiopty #comunicacion #radioenvivo #mix #tbt #tv #llano #radioshow #programas #audi...,0.052114494,0.87280893,0.07507652
80,"ORP (Only Rich People) Challenge, Cube in the Dark, price: 7775.12 ETH
Link:
https://t.co/HIbNaU40LD

#tesla #elonmusk #teslamodel #teslamotors #teslamodels #model #spacex #cars #bmw #ev #teslamodelx #car #electriccar #teslaroadster #teslalife #audi #teslamodely #electricvehicle",0.035166007,0.8057554,0.15907873
81,"ORP (Only Rich People) Challenge, rank 1, price: 1.5M USDC
Link:

https://t.co/oKOAabN7wH

#tesla #elonmusk #teslamodel #teslamotors #teslamodels #model #spacex #cars #bmw #ev #teslamodelx #car #electriccar #teslaroadster #teslalife #audi #teslamodely #electricvehicle #nasa",0.04161869,0.8128779,0.14550337
82,"ORP (Only Rich People) for my love card and show it to your love
Link:

https://t.co/JcwDoF4R8X

#tesla #elonmusk #teslamodel #teslamotors #teslamodels #model #spacex #cars #bmw #ev #teslamodelx #car #electriccar #teslaroadster #teslalife #audi #teslamodely #electricvehicle #nasa",0.0033531825,0.21163975,0.78500706
83,"ORP: Only Rich People Challenge, who would dare and buy this NFT?
Link:
https://t.co/7tOQHuwaW2

#bugatti #ferrari #lamborghini #porsche #cars #mclaren #bmw #supercars #audi #mercedes #supercar #car #luxury #bugattichiron #hypercar #chiron #pagani #bentley #carsofinstagram",0.0800826,0.67925817,0.24065933
84,"ORP: Only Rich People Challenge, who would dare and buy this NFT?
Link:
https://t.co/7tOQHuwaW2

#tesla #elonmusk #teslamodel #teslamotors #teslamodels #model #spacex #cars #bmw #ev #teslamodelx #car #electriccar #teslaroadster #teslalife #audi #teslamodely #electricvehicle #nasa",0.09588157,0.7339182,0.17020024
85,"On #Sunday #Famous #cars #MercedesBenz, #BMW, #Audi and others #MadeBy #Germany. #Travel with me to #Bonn. Watch on #YouTube: http #BonnRegioCard #LoveBonn #TravelGermany #FridayFeeling http",0.010365977,0.3262557,0.66337836
86,"One of Ravi Shastri's most prized #Audi car.🚗
#RaviShastri #Audi #car #TeamIndia #Cricket #CricketTwitter http",0.0032814087,0.1493788,0.84733975
87,"Our latest episode is up! #TEVAdrive #BMW #iX vs #Audi #Etron 
https://t.co/Q0aioCiwZv",0.007075558,0.67164046,0.32128403
88,"Peugeot RCZ 200th Anniversary Edition ‘LED Rego Keytag’ showcase! 🔗✨ Thanks for the submission, Sasa! 🙌
SHOP NOW ➡️: http #gti #car #peugeotsport #renault #citroen #bmw #ford #cars #fiat #audi #volkswagen #toyota #honda #rally #mercedes #auto #jdm http",0.0020364434,0.108962536,0.88900095
89,"Premium Sundays.
Call us at +971 52 127 3517 or Visit http for more info. #aaguae #minorservice #majorservice #carwrapping #carmaintenance #autorepair #dubai #luxurycars #carrepair #carservice #mercedes #landrover #rollsroyce #audi #porsche #bentley #bmw #lambo http",0.03244786,0.75511485,0.21243718
90,"RS3 Flamboyant 

Platform- PC/Steam
#VirtualPhotography #ForzaShare #ForzaHorizon5 #Audi #audirs3 

@Xbox @user @user @user @user @user http",0.026686706,0.8013485,0.17196481
91,"RT @user Congrats to the brand of the “four rings” for hitting the 15-year milestone in India. 5-year unlimited kms warranty for all buyers starting June 1, a welcome move. @user @user #audi http",0.0007708076,0.025913743,0.9733156
92,"Ravi Shastri calls his Audi100 'India's national asset

More ➡️ http #TeamIndia #Audi http",0.0075610685,0.27493933,0.7174995
93,"Recycle and regenerate. In honour of World Environment Day, we are putting a spotlight on the sustainable materials used in the Audi e-tron GT. #FutureIsAnAttitude #Audi #WorldEnvironmentDay2022 #eMobility #OnlyOneEarth http",0.002563777,0.122875065,0.87456125
94,"Share the #Best #car content
Download the Best #app : http 
#cars #supercars #exhaust #sound #visualreview #test #testing #review #fast #audi #rs6 #c5 #c6 #c7 #avant #sedan #scc500  http http",0.009930343,0.28171217,0.7083573
95,"Share the #Best #car content
Download the Best #app : http 
#cars #supercars #exhaust #sound #visualreview #test #testing #review #fast #audi #rs6 #c5 #c6 #c7 #avant #sedan #scc500  http http",0.009930343,0.28171217,0.7083573
96,"Shot on @user A7 III

#Audi http",0.040745784,0.8932093,0.06604478
97,Sunday Mood ! #audi #Crypto #ETH #NFTCommumity #NFTs @user @user @user http,0.010014042,0.77494043,0.21504559
98,"Sunny &amp; Shiny.
#audi
#audia4 
#audia4avant @ Southend-on-Sea http",0.005128243,0.4445916,0.55028015
99,Team JCT600 on recruitment duty tonight #York #recruitment #JCT600andMe #Mercedes-Benz #Volkswagen #Audi http,0.03168941,0.6925244,0.27578628
100,The #Audi at the end of the rainbow. @user @user http,0.004814278,0.44132638,0.5538593
101,The 2020 #Audi #RS3 sedan is now in #ForzaHorizon5 via the Car Pass. Livery based on the @user @user livery for the 2019/2021 season. Listed as 'Envision' with the share code of 106 069 410. @user @user #FH5 #ForzaPaintbooth http,0.012147803,0.8443445,0.14350775
102,The new #Audi A8 is the embodiment of #progress. http,0.0020600103,0.13026448,0.8676755
103,"This is the best looking electric car there is right now. 
Right or wrong?
#audi #etrongtrs #carspotting http",0.004319359,0.028930314,0.96675044
104,Time for some new shoes! #audi #rs4 #audirs4 http,0.012869866,0.5518114,0.4353188
105,"We fix since 2007 all Japanese Car radios such as

#Crown #Audi #Vw #Merdes 

Contact us for solution
+614303 86787 http",0.11929976,0.6635361,0.21716428
106,"We fix since 2007 all Japanese Car radios such as

#Crown #Audi #Vw #Merdes 

Contact us for solution
+614303 86787 http",0.11929976,0.6635361,0.21716428
107,"What's #Best on http ?
900hp Audi Rs6 Avant C6 V10 Hpt Vs 670hp Ferrari 488 Pista Spider
https://t.co/TERLxH9IhR
#car #cars #supercars #exhaust #sound #visualreview #test #testing #review #fast #audi",0.040634286,0.72404444,0.23532125
108,"What's #Best on http ?
900hp Audi Rs6 Avant C6 V10 Hpt Vs 670hp Ferrari 488 Pista Spider
https://t.co/W6mtLvFFlj
#car #cars #supercars #exhaust #sound #visualreview #test #testing #review #fast #audi http",0.041544706,0.73316586,0.22528943
109,"With the winter school holidays coming up, the spacious Q5 would make for the perfect family holiday.
Get in touch with our Sales Team to find out more. 
📞 015 590 8800
#AudiCentrePolokwane #Polokwane #Audi #AudiSQ5 #PowerIsAnAttitude
📸: http http",0.0021456704,0.08948926,0.9083651
110,Words have meaning and names have power! #audi #audiq8 #quattro #carsofinstagram #suv #vorsprungdurchtechnik http,0.024021156,0.5223778,0.4536011
111,"Your duty is not just to inspect the vehicle but to provide all the information of potential issues 🚘🚘🚘🚘

#carexamer #ford #opel #honda #auto #classiccar #audi #mitsubishi http",0.086108185,0.73918295,0.17470883
112,"http Don't miss this 2014 Audi A4 2.0T Premium with only 103,222 miles. #Audi #A4 #Stratford #WizLeasingInc",0.004733627,0.118826404,0.87643987
113,"‘How to Kerb’ Demonstrator available now from Audi. 

The Car-Chum Podcast available now from:
https://t.co/flHONZ9hkm
#audi #usedcars #demo #kerb #kerbed #curb #curbed #wheelrash #diamondcut #wheel #thewheelspecialist #alloys #rims #carpodcast #motoring #car #cars #carsandcuppas http",0.059124507,0.7819263,0.15894927
114,"❗JUST ARRIVED ❗

Check out this Range Rover Evoque:

✅ Sliding Panoramic Roof
✅ Heated Steering Wheel
✅ R-Dynamic SE Pack
✅ Apple CarPlay &amp; Android Auto
✅ 20"" Alloy Wheels
✅ Touch Pro Media
✅ Rear Camera

#rangerover #landrover #bmw #rangeroversport #mercedes #audi http",0.011047687,0.5289644,0.45998788
115,"📷 if you are interest in our products or want to see more pictures , you are welcome to visit our website http #trussingdesign #trussing #display #stageaudio #audi  #indoorshow #stagemanager #concert #ledlights... http",0.0014697344,0.16324608,0.83528435
116,"📷 if you are interest in our products or want to see more pictures , you are welcome to visit our website http #trussingdesign #trussing #display #stageaudio #audi  #indoorshow #stagemanager #concert #ledlights... http",0.0014697344,0.16324608,0.83528435
117,"🔥 JOIN US AT SNETTERTON

❗️JUNE GIVEAWAY
Book this #trackday by 30th June &amp; you will receive a FREE 1 year Salone Events Membership (worth £175) .

Book now:
https://t.co/7lM4U4aTKA

#motorsport #snetterton #supercars #supercar #mclaren #bmw #porsche #lamborghini #ferrari #audi http",0.0052394527,0.43913218,0.5556284
118,"🔥 JOIN US AT SNETTERTON

❗️JUNE GIVEAWAY
Book this #trackday by 30th June &amp; you will receive a FREE 1 year Salone Events Membership (worth £175) .

Book now:
https://t.co/7lM4U4aTKA

#motorsport #snetterton #supercars #supercar #mclaren #bmw #porsche #lamborghini #ferrari #audi http",0.0052394527,0.43913218,0.5556284
119,"😍 Look at this beauty in our showroom! 👌
❗ #Audi #A5 Edition 1 in Tango Red #Metallic ❗

Interested? Get in touch with us for a Personalised Quote on this Car, Available for Immediate Delivery!

Phone - 01382 220000
Click to explore The A5 or Enquire:
https://t.co/3VxqyGC6QZ http",0.0018341587,0.10248247,0.8956833
120,🟥 #Audi India to give 5-year warranty on all new cars,0.014191689,0.55662686,0.42918152
